Provider,PotentialFraud,inp_claim_count,inp_total_reimb,inp_mean_reimb,inp_unique_bene,out_claim_count,out_total_reimb,out_mean_reimb,out_unique_bene,total_claims,total_reimb,total_unique_bene,claims_per_patient,inp_to_outp_ratio,avg_claim_cost,inp_2008_11,inp_2008_12,inp_2009_01,inp_2009_02,inp_2009_03,inp_2009_04,inp_2009_05,inp_2009_06,inp_2009_07,inp_2009_08,inp_2009_09,inp_2009_10,inp_2009_11,inp_2009_12,out_2008_12,out_2009_01,out_2009_02,out_2009_03,out_2009_04,out_2009_05,out_2009_06,out_2009_07,out_2009_08,out_2009_09,out_2009_10,out_2009_11,out_2009_12,top_states
PRV52634,No,58.0,420400.0,7248.275862068966,50.0,29.0,4550.0,156.89655172413794,29.0,87.0,424950.0,79.0,1.0875,1.9333333333333333,4828.977272727273,0.0,0.0,4.0,8.0,6.0,3.0,5.0,6.0,6.0,0.0,4.0,8.0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,14
PRV52636,No,0.0,0.0,0.0,0.0,21.0,6820.0,324.76190476190476,21.0,21.0,6820.0,21.0,0.9545454545454546,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,
PRV52638,No,0.0,0.0,0.0,0.0,1.0,400.0,400.0,1.0,1.0,400.0,1.0,0.5,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PRV52639,No,0.0,0.0,0.0,0.0,37.0,10150.0,274.3243243243243,33.0,37.0,10150.0,33.0,1.088235294117647,0.0,267.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,
PRV52640,No,0.0,0.0,0.0,0.0,66.0,11050.0,167.42424242424244,65.0,66.0,11050.0,65.0,1.0,0.0,164.92537313432837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,7.0,3.0,4.0,11.0,4.0,4.0,6.0,5.0,3.0,
PRV52641,No,21.0,164000.0,7809.523809523809,20.0,76.0,22330.0,293.8157894736842,72.0,97.0,186330.0,92.0,1.043010752688172,0.2727272727272727,1901.3265306122448,0.0,0.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,6.0,5.0,6.0,9.0,8.0,8.0,7.0,3.0,2.0,9.0,"11, 14, 23"
PRV52642,Yes,146.0,1252000.0,8575.342465753425,130.0,290.0,76240.0,262.8965517241379,167.0,436.0,1328240.0,297.0,1.4630872483221478,0.5017182130584192,3039.450800915332,0.0,4.0,8.0,22.0,13.0,14.0,14.0,11.0,12.0,14.0,5.0,15.0,8.0,6.0,1.0,27.0,19.0,31.0,19.0,25.0,30.0,25.0,22.0,26.0,28.0,23.0,14.0,14
PRV52643,No,0.0,0.0,0.0,0.0,11.0,5090.0,462.72727272727275,11.0,11.0,5090.0,11.0,0.9166666666666666,0.0,424.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,
PRV52644,No,9.0,64000.0,7111.111111111111,9.0,22.0,6530.0,296.8181818181818,20.0,31.0,70530.0,29.0,1.0333333333333334,0.391304347826087,2204.0625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,14
PRV52645,No,0.0,0.0,0.0,0.0,408.0,109630.0,268.70098039215685,367.0,408.0,109630.0,367.0,1.108695652173913,0.0,268.0440097799511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,38.0,32.0,33.0,31.0,36.0,36.0,29.0,36.0,32.0,31.0,
PRV52646,No,34.0,292000.0,8588.235294117647,33.0,70.0,14310.0,204.42857142857142,56.0,104.0,306310.0,89.0,1.1555555555555554,0.4788732394366197,2917.2380952380954,0.0,0.0,6.0,2.0,4.0,2.0,2.0,3.0,0.0,6.0,4.0,3.0,0.0,2.0,0.0,4.0,4.0,2.0,8.0,10.0,8.0,6.0,6.0,4.0,7.0,1.0,10.0,"14, 16"
PRV52647,No,7.0,50000.0,7142.857142857143,7.0,68.0,21070.0,309.8529411764706,66.0,75.0,71070.0,73.0,1.0135135135135136,0.10144927536231885,935.1315789473684,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,9.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,3.0,"10, 14, 52"
PRV52648,Yes,0.0,0.0,0.0,0.0,842.0,255250.0,303.14726840855104,259.0,842.0,255250.0,259.0,3.2384615384615385,0.0,302.7876631079478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,82.0,87.0,81.0,67.0,62.0,68.0,63.0,67.0,66.0,59.0,52.0,
PRV52649,Yes,0.0,0.0,0.0,0.0,2156.0,602190.0,279.30890538033395,1421.0,2156.0,602190.0,1421.0,1.5161744022503516,0.0,279.17941585535465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,175.0,158.0,183.0,195.0,176.0,213.0,190.0,198.0,192.0,188.0,145.0,139.0,
PRV52651,No,3.0,33000.0,11000.0,3.0,1.0,90.0,90.0,1.0,4.0,33090.0,4.0,0.8,1.5,6618.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14
PRV52652,Yes,0.0,0.0,0.0,0.0,743.0,190560.0,256.47375504710635,503.0,743.0,190560.0,503.0,1.4742063492063493,0.0,256.1290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,58.0,72.0,53.0,65.0,67.0,59.0,48.0,61.0,68.0,70.0,48.0,
PRV52653,No,4.0,68000.0,17000.0,3.0,10.0,950.0,95.0,10.0,14.0,68950.0,13.0,1.0,0.36363636363636365,4596.666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,14
PRV52654,No,58.0,453700.0,7822.413793103448,56.0,119.0,29850.0,250.8403361344538,115.0,177.0,483550.0,171.0,1.0290697674418605,0.48333333333333334,2716.5730337078653,0.0,1.0,8.0,5.0,2.0,2.0,4.0,7.0,7.0,2.0,3.0,8.0,4.0,5.0,0.0,17.0,9.0,10.0,11.0,12.0,8.0,7.0,12.0,9.0,11.0,6.0,7.0,"10, 14, 15"
PRV52656,No,0.0,0.0,0.0,0.0,775.0,239770.0,309.3806451612903,631.0,775.0,239770.0,631.0,1.2262658227848102,0.0,308.9819587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,65.0,57.0,71.0,69.0,56.0,73.0,59.0,75.0,57.0,65.0,66.0,
PRV52657,No,0.0,0.0,0.0,0.0,121.0,29250.0,241.73553719008265,61.0,121.0,29250.0,61.0,1.9516129032258065,0.0,239.75409836065575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,8.0,14.0,12.0,7.0,6.0,9.0,5.0,11.0,13.0,7.0,
PRV52658,No,0.0,0.0,0.0,0.0,39.0,14840.0,380.5128205128205,36.0,39.0,14840.0,36.0,1.054054054054054,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,6.0,6.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,
PRV52659,No,0.0,0.0,0.0,0.0,24.0,3310.0,137.91666666666666,24.0,24.0,3310.0,24.0,0.96,0.0,132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,
PRV52660,No,0.0,0.0,0.0,0.0,558.0,145400.0,260.57347670250897,329.0,558.0,145400.0,329.0,1.690909090909091,0.0,260.10733452593917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,39.0,45.0,48.0,46.0,55.0,58.0,46.0,46.0,48.0,31.0,42.0,
PRV52661,No,0.0,0.0,0.0,0.0,247.0,75690.0,306.43724696356276,233.0,247.0,75690.0,233.0,1.0555555555555556,0.0,305.2016129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,29.0,21.0,27.0,18.0,16.0,15.0,23.0,26.0,25.0,24.0,
PRV52662,No,2.0,11000.0,5500.0,2.0,17.0,1790.0,105.29411764705883,16.0,19.0,12790.0,18.0,1.0,0.1111111111111111,639.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,14
PRV52663,No,0.0,0.0,0.0,0.0,576.0,180650.0,313.62847222222223,272.0,576.0,180650.0,272.0,2.10989010989011,0.0,313.0849220103986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,49.0,56.0,48.0,55.0,42.0,50.0,54.0,43.0,50.0,43.0,39.0,
PRV52665,No,0.0,0.0,0.0,0.0,607.0,146130.0,240.74135090609556,416.0,607.0,146130.0,416.0,1.4556354916067147,0.0,240.3453947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,53.0,71.0,52.0,59.0,48.0,56.0,61.0,39.0,48.0,33.0,43.0,
PRV52666,No,0.0,0.0,0.0,0.0,39.0,8930.0,228.97435897435898,38.0,39.0,8930.0,38.0,1.0,0.0,223.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,
PRV52667,No,0.0,0.0,0.0,0.0,3.0,150.0,50.0,3.0,3.0,150.0,3.0,0.75,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
PRV52668,No,0.0,0.0,0.0,0.0,7.0,1850.0,264.2857142857143,6.0,7.0,1850.0,6.0,1.0,0.0,231.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,
PRV52669,No,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.0,1.0,300.0,1.0,0.5,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV52670,No,0.0,0.0,0.0,0.0,13.0,760.0,58.46153846153846,13.0,13.0,760.0,13.0,0.9285714285714286,0.0,54.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,
PRV52671,No,0.0,0.0,0.0,0.0,2.0,240.0,120.0,2.0,2.0,240.0,2.0,0.6666666666666666,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PRV52672,No,0.0,0.0,0.0,0.0,3.0,390.0,130.0,2.0,3.0,390.0,2.0,1.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
PRV52673,No,0.0,0.0,0.0,0.0,87.0,19470.0,223.79310344827587,52.0,87.0,19470.0,52.0,1.6415094339622642,0.0,221.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,10.0,8.0,6.0,7.0,7.0,4.0,5.0,6.0,4.0,8.0,
PRV52674,No,0.0,0.0,0.0,0.0,3.0,730.0,243.33333333333334,3.0,3.0,730.0,3.0,0.75,0.0,182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV52676,No,0.0,0.0,0.0,0.0,39.0,9800.0,251.28205128205127,34.0,39.0,9800.0,34.0,1.1142857142857143,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,6.0,3.0,2.0,4.0,3.0,3.0,5.0,6.0,
PRV52677,No,0.0,0.0,0.0,0.0,2.0,140.0,70.0,2.0,2.0,140.0,2.0,0.6666666666666666,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
PRV52678,No,0.0,0.0,0.0,0.0,74.0,24930.0,336.8918918918919,51.0,74.0,24930.0,51.0,1.4230769230769231,0.0,332.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,8.0,8.0,4.0,9.0,5.0,6.0,4.0,5.0,6.0,4.0,
PRV52679,No,0.0,0.0,0.0,0.0,53.0,16100.0,303.77358490566036,36.0,53.0,16100.0,36.0,1.4324324324324325,0.0,298.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,3.0,9.0,3.0,8.0,2.0,4.0,4.0,2.0,2.0,
PRV52681,No,0.0,0.0,0.0,0.0,3.0,460.0,153.33333333333334,3.0,3.0,460.0,3.0,0.75,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
PRV52683,No,0.0,0.0,0.0,0.0,131.0,33240.0,253.74045801526717,66.0,131.0,33240.0,66.0,1.955223880597015,0.0,251.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,12.0,12.0,6.0,10.0,13.0,12.0,10.0,10.0,9.0,15.0,
PRV52684,No,5.0,66000.0,13200.0,5.0,205.0,64040.0,312.390243902439,105.0,210.0,130040.0,110.0,1.8918918918918919,0.024271844660194174,616.303317535545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,14.0,17.0,18.0,13.0,19.0,32.0,17.0,12.0,15.0,15.0,17.0,14
PRV52686,No,0.0,0.0,0.0,0.0,9.0,1120.0,124.44444444444444,8.0,9.0,1120.0,8.0,1.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,
PRV52687,No,6.0,56000.0,9333.333333333334,5.0,35.0,5920.0,169.14285714285714,20.0,41.0,61920.0,25.0,1.5769230769230769,0.16666666666666666,1474.2857142857142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,5.0,14
PRV52688,No,6.0,99000.0,16500.0,5.0,53.0,16670.0,314.52830188679246,28.0,59.0,115670.0,33.0,1.7352941176470589,0.1111111111111111,1927.8333333333333,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,7.0,2.0,5.0,3.0,6.0,4.0,5.0,5.0,4.0,14
PRV52689,No,0.0,0.0,0.0,0.0,12.0,1330.0,110.83333333333333,12.0,12.0,1330.0,12.0,0.9230769230769231,0.0,102.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,
PRV52690,Yes,0.0,0.0,0.0,0.0,117.0,52510.0,448.8034188034188,37.0,117.0,52510.0,37.0,3.0789473684210527,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,8.0,11.0,13.0,10.0,4.0,17.0,5.0,6.0,11.0,11.0,
PRV52691,No,3.0,20000.0,6666.666666666667,3.0,14.0,2380.0,170.0,12.0,17.0,22380.0,15.0,1.0625,0.2,1243.3333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,14
PRV52692,No,0.0,0.0,0.0,0.0,36.0,9640.0,267.77777777777777,18.0,36.0,9640.0,18.0,1.894736842105263,0.0,260.5405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,5.0,3.0,1.0,
PRV52693,No,0.0,0.0,0.0,0.0,8.0,3920.0,490.0,8.0,8.0,3920.0,8.0,0.8888888888888888,0.0,435.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
PRV52694,No,0.0,0.0,0.0,0.0,2.0,110.0,55.0,2.0,2.0,110.0,2.0,0.6666666666666666,0.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
PRV52695,No,0.0,0.0,0.0,0.0,5.0,200.0,40.0,5.0,5.0,200.0,5.0,0.8333333333333334,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,
PRV52696,No,3.0,96000.0,32000.0,3.0,0.0,0.0,0.0,0.0,3.0,96000.0,3.0,0.75,3.0,24000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
PRV52697,No,0.0,0.0,0.0,0.0,5.0,650.0,130.0,5.0,5.0,650.0,5.0,0.8333333333333334,0.0,108.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
PRV52698,No,1.0,7000.0,7000.0,1.0,122.0,34770.0,285.0,55.0,123.0,41770.0,56.0,2.1578947368421053,0.008130081300813009,336.85483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,11.0,13.0,9.0,9.0,18.0,13.0,9.0,12.0,9.0,1.0,14
PRV52699,No,1.0,9000.0,9000.0,1.0,11.0,4150.0,377.27272727272725,10.0,12.0,13150.0,11.0,1.0,0.08333333333333333,1011.5384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,14
PRV52700,No,0.0,0.0,0.0,0.0,30.0,12300.0,410.0,16.0,30.0,12300.0,16.0,1.7647058823529411,0.0,396.7741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,6.0,2.0,2.0,1.0,1.0,
PRV52701,No,0.0,0.0,0.0,0.0,96.0,25610.0,266.7708333333333,55.0,96.0,25610.0,55.0,1.7142857142857142,0.0,264.02061855670104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,6.0,5.0,8.0,9.0,7.0,8.0,10.0,3.0,7.0,16.0,
PRV52702,No,0.0,0.0,0.0,0.0,28.0,6750.0,241.07142857142858,24.0,28.0,6750.0,24.0,1.12,0.0,232.75862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,2.0,1.0,5.0,3.0,4.0,0.0,
PRV52703,No,0.0,0.0,0.0,0.0,4.0,2700.0,675.0,4.0,4.0,2700.0,4.0,0.8,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
PRV52704,No,0.0,0.0,0.0,0.0,159.0,51790.0,325.72327044025155,73.0,159.0,51790.0,73.0,2.1486486486486487,0.0,323.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,17.0,18.0,14.0,17.0,14.0,9.0,19.0,13.0,7.0,11.0,
PRV52706,No,2.0,25000.0,12500.0,2.0,24.0,8190.0,341.25,23.0,26.0,33190.0,25.0,1.0,0.08,1229.2592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,14
PRV52708,No,5.0,32000.0,6400.0,4.0,26.0,8400.0,323.0769230769231,11.0,31.0,40400.0,15.0,1.9375,0.18518518518518517,1262.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,5.0,14
PRV52709,No,0.0,0.0,0.0,0.0,13.0,2220.0,170.76923076923077,4.0,13.0,2220.0,4.0,2.6,0.0,158.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
PRV52710,No,0.0,0.0,0.0,0.0,28.0,4410.0,157.5,26.0,28.0,4410.0,26.0,1.037037037037037,0.0,152.06896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,
PRV52711,No,0.0,0.0,0.0,0.0,28.0,9110.0,325.35714285714283,18.0,28.0,9110.0,18.0,1.4736842105263157,0.0,314.13793103448273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,2.0,
PRV52713,No,0.0,0.0,0.0,0.0,60.0,14260.0,237.66666666666666,21.0,60.0,14260.0,21.0,2.727272727272727,0.0,233.7704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,8.0,7.0,2.0,4.0,5.0,6.0,7.0,6.0,3.0,
PRV52714,No,0.0,0.0,0.0,0.0,5.0,710.0,142.0,5.0,5.0,710.0,5.0,0.8333333333333334,0.0,118.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
PRV52715,No,0.0,0.0,0.0,0.0,3.0,200.0,66.66666666666667,3.0,3.0,200.0,3.0,0.75,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
PRV52717,No,20.0,185000.0,9250.0,18.0,109.0,26130.0,239.72477064220183,78.0,129.0,211130.0,96.0,1.3298969072164948,0.18181818181818182,1624.076923076923,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,13.0,5.0,8.0,8.0,10.0,15.0,16.0,4.0,8.0,10.0,5.0,5.0,14
PRV52719,No,0.0,0.0,0.0,0.0,63.0,10840.0,172.06349206349208,33.0,63.0,10840.0,33.0,1.8529411764705883,0.0,169.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,3.0,5.0,6.0,8.0,4.0,2.0,6.0,4.0,7.0,
PRV52720,No,0.0,0.0,0.0,0.0,50.0,15050.0,301.0,24.0,50.0,15050.0,24.0,2.0,0.0,295.0980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,3.0,8.0,8.0,2.0,6.0,1.0,1.0,3.0,3.0,
